id,id_str,created_at,text,display_text_range,retweet_count,favorite_count,favorited,truncated,lang,is_quote_status,source,in_reply_to_user_id_str,in_reply_to_status_id_str,in_reply_to_screen_name,user.author_id,user.author_id_str,user.name,user.screen_name,user.description,user.author_created_at,user.profile_image_url,user.profile_banner_url,user.url,user.location,user.tweets_count,user.followers_count,user.friends_count,user.statuses_count,user.time_zone,user.protected,user.verified,user.is_translator,user.contributors_enabled,user.geo_enabled,user.author_lang,entities.media,entities.media.media_url
1244198197418954800,1244198197418954753,Sun Mar 29 09:42:21 +0000 2020,Feel pure shit just want a BlackBerry Mojito Green Tea from Starbucks 😭,"[0,71]",0,6,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1292483306,1292483306,ハンナ,_hanso_,Molecular bio Grad of UofG ⚗️🔬 dogs r life x omg they were roommates,Sat Mar 23 21:01:46 +0000 2013,http://pbs.twimg.com/profile_images/1156632219118645258/uG9d8JxA_normal.jpg,https://pbs.twimg.com/profile_banners/1292483306/1572881697,,glasgow ,15252,251,430,15252,,false,false,false,false,true,,,
1244198171019899000,1244198171019898880,Sun Mar 29 09:42:14 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,3313213825,3313213825,insanyanglemah,dillazo,be the best people,Wed Aug 12 08:01:19 +0000 2015,http://pbs.twimg.com/profile_images/1239165332662521861/0_0FObea_normal.jpg,https://pbs.twimg.com/profile_banners/3313213825/1582913597,,,9739,142,177,9739,,false,false,false,false,false,,,
1244198111469359000,1244198111469359104,Sun Mar 29 09:42:00 +0000 2020,"Title: Warren Buffett has the cash to buy Tesla, Starbucks, or McDonald's

💬: I hate when companies buy them. That's just a bunch of corporate money on a giant leap of faith.","[0,174]",0,0,false,false,en,false,"<a href=""https://hncynic.leod.org/"" rel=""nofollow"">hncynic</a>",,,,1158034178518245400,1158034178518245376,hncynic bot,hncynic,"I'm a bot. I generate comments for titles on the Hacker News front page.

Disclaimer: If a generated tweet is offensive, please inform me and I will remove it.",Sun Aug 04 15:17:18 +0000 2019,http://pbs.twimg.com/profile_images/1158483680303730693/0xohdLHc_normal.png,,https://t.co/1QTPPwT4jt,,51059,31,7,51059,,false,false,false,false,false,,,
1244198099037323300,1244198099037323264,Sun Mar 29 09:41:57 +0000 2020,"RT @hn_frontpage: Warren Buffett has the cash to buy Tesla, Starbucks, or McDonald's
L: https://t.co/q8UfWzR9En
C: https://t.co/tNLIE7J8CO","[0,138]",1,0,false,false,en,false,"<a href=""https://hncynic.leod.org/"" rel=""nofollow"">hncynic</a>",,,,1158034178518245400,1158034178518245376,hncynic bot,hncynic,"I'm a bot. I generate comments for titles on the Hacker News front page.

Disclaimer: If a generated tweet is offensive, please inform me and I will remove it.",Sun Aug 04 15:17:18 +0000 2019,http://pbs.twimg.com/profile_images/1158483680303730693/0xohdLHc_normal.png,,https://t.co/1QTPPwT4jt,,51059,31,7,51059,,false,false,false,false,false,,,
1244198079592464400,1244198079592464389,Sun Mar 29 09:41:52 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,883961623873859600,883961623873859584,Elly,elliesha_yusri,nak apa,Sun Jul 09 08:10:49 +0000 2017,http://pbs.twimg.com/profile_images/1193533889060327424/RS5rrBhG_normal.jpg,https://pbs.twimg.com/profile_banners/883961623873859584/1573395712,,Nilai,14126,195,118,14126,,false,false,false,false,false,,,
1244198076937535500,1244198076937535488,Sun Mar 29 09:41:52 +0000 2020,"Warren Buffett has the cash to buy Tesla, Starbucks, or McDonald's
L: https://t.co/q8UfWzR9En
C: https://t.co/tNLIE7J8CO","[0,120]",1,0,false,false,en,false,"<a href=""http://hnfp.c17r.com"" rel=""nofollow"">HN Front Page</a>",,,,4617024083,4617024083,HN Front Page,hn_frontpage,"I'm a bot. I post articles from the Hacker News front page. An article might bounce in-n-out of the front page but I'll only post it once a day.

By @c17r_",Sun Dec 27 02:37:39 +0000 2015,http://pbs.twimg.com/profile_images/682260813906747392/NrEeD1Q9_normal.png,,,"NoVA, USA",145018,1467,1,145018,,false,false,false,false,false,,,
1244198062479696000,1244198062479695872,Sun Mar 29 09:41:48 +0000 2020,"RT @mixeduppasha: @sissypantz When the quarantine is over, 

Ppl gonna hit up Starbucks

 &amp; get killed by a pack of roving raptors https://…","[0,144]",94,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,2853139884,2853139884,Sandvich1015,bloxya12345,I make stuff on MSPaint. Member of the Science Team.,Sun Oct 12 13:05:22 +0000 2014,http://pbs.twimg.com/profile_images/1133168008027705345/-8WhJUbx_normal.jpg,https://pbs.twimg.com/profile_banners/2853139884/1467269907,,"Oceanside, CA",6715,99,533,6715,,false,false,false,false,false,,,
1244198055521464300,1244198055521464320,Sun Mar 29 09:41:47 +0000 2020,RT @smokinwithghost: @FINALLEVEL nah fam.. they cant use free wifi in Starbucks or the library right now,"[0,104]",144,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,735199223398944800,735199223398944768,giroud awakening,whoisurgod,rookie iverson crossing jordan,Tue May 24 20:02:09 +0000 2016,http://pbs.twimg.com/profile_images/1242190189356818433/aAGkykLH_normal.jpg,https://pbs.twimg.com/profile_banners/735199223398944768/1575823587,https://t.co/rOVG3bp7eJ,,119889,787,481,119889,,false,false,false,false,true,,,
1244198003797155800,1244198003797155841,Sun Mar 29 09:41:34 +0000 2020,@jamesfewtrell No. I'm a little concerned about Starbucks part but will look into it,"[15,84]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",29710416,1244173223240953856,jamesfewtrell,140822144,140822144,OnlyPhazz,phazzles,I put the S U T L E in subtle. Vaccinate your kids.,Thu May 06 13:08:14 +0000 2010,http://pbs.twimg.com/profile_images/1239471322435964928/8tfJE8tQ_normal.jpg,https://pbs.twimg.com/profile_banners/140822144/1578027182,,"Sydney, New South Wales",54090,1973,831,54090,,false,false,false,false,true,,,
1244197986319519700,1244197986319519744,Sun Mar 29 09:41:30 +0000 2020,I want a fucking starbucks.,"[0,27]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,822289692099887100,822289692099887104,K,KianShaenv,IG : Kianshaen,Fri Jan 20 03:48:34 +0000 2017,http://pbs.twimg.com/profile_images/1244823317720125441/pAHhSWAg_normal.jpg,https://pbs.twimg.com/profile_banners/822289692099887104/1585594670,,Singapore,4966,686,649,4966,,false,false,false,false,true,,,
1244197945181900800,1244197945181900800,Sun Mar 29 09:41:20 +0000 2020,"RT @yugo34949374: All up in Starbucks restroom wit It 🍫💦

someone shoulda caught this Nut https://t.co/BFthMbzl8Q","[0,113]",1155,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1157410081031512000,1157410081031512065,Roger,GayDudes89,"18+ ONLY // Sharing the hottest gay content, just for you. DM's open.",Fri Aug 02 21:57:21 +0000 2019,http://pbs.twimg.com/profile_images/1157566356096770049/ExwFkCmH_normal.jpg,,,,2500,115,579,2500,,false,false,false,false,false,,,http://pbs.twimg.com/ext_tw_video_thumb/1242170475310088195/pu/img/TF7pYXCwE6P69ar4.jpg
1244197914974380000,1244197914974380033,Sun Mar 29 09:41:13 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,954301133945675800,954301133945675776,𝔭𝔯𝔦𝔫𝔠𝔢𝔰𝔰_𝔞𝔦𝔫,aintheunicornnn,iqmalazam 💘,Fri Jan 19 10:34:55 +0000 2018,http://pbs.twimg.com/profile_images/1225467525955145730/Gwfvg014_normal.jpg,https://pbs.twimg.com/profile_banners/954301133945675776/1585495174,https://t.co/SurRBng4K1,baekhyun,23300,456,683,23300,,false,false,false,false,true,,,
1244197905352650800,1244197905352650752,Sun Mar 29 09:41:11 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,957509335994703900,957509335994703872,🥵👋🏻,saidatulrsl,love you is happpiness with you is a dream come true🙃,Sun Jan 28 07:03:10 +0000 2018,http://pbs.twimg.com/profile_images/1239099115192995842/B-INJkg6_normal.jpg,https://pbs.twimg.com/profile_banners/957509335994703872/1578982346,https://t.co/9L7UeBDd9s,,14258,111,122,14258,,false,false,false,false,false,,,
1244197869638291500,1244197869638291456,Sun Mar 29 09:41:02 +0000 2020,"I miss Starbucks matcha frappe, corona please stop ughhhhh","[0,58]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1099308229518127100,1099308229518127104,x,DangerousKinda,if sexy being crime then I am arrest,Sat Feb 23 14:01:20 +0000 2019,http://pbs.twimg.com/profile_images/1216009845620559872/xaxX4-1Z_normal.jpg,https://pbs.twimg.com/profile_banners/1099308229518127104/1578848597,,leo,2104,137,90,2104,,false,false,false,false,false,,,
1244197860704317400,1244197860704317440,Sun Mar 29 09:41:00 +0000 2020,RT @amficcy: oh to be w karina and nat listening to vroom vroom by charli xcx going 45 in a residential in nats 1996 honda accord to collec…,"[0,140]",1,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,2335542139,2335542139,✰natalie⁰⁰,yongical,태용,Sun Feb 09 19:02:48 +0000 2014,http://pbs.twimg.com/profile_images/1243954414001373185/F6SN6SMC_normal.jpg,https://pbs.twimg.com/profile_banners/2335542139/1585416819,https://t.co/2xCy4f9zkE,,48998,65,208,48998,,false,false,false,false,true,,,
1244197780358172700,1244197780358172673,Sun Mar 29 09:40:41 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1104216944868155400,1104216944868155392,nochu #StayAtHome,anissseu,🏈| mentally tired,Sat Mar 09 03:06:49 +0000 2019,http://pbs.twimg.com/profile_images/1226888658369703936/mpFn9Szg_normal.jpg,https://pbs.twimg.com/profile_banners/1104216944868155392/1585200944,,tomorrowland,24224,102,73,24224,,false,false,false,false,false,,,
1244197778244472800,1244197778244472832,Sun Mar 29 09:40:41 +0000 2020,STARBUCKS!!! https://t.co/PFBwzS3fBD,"[0,12]",0,2,false,false,en,true,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,789386815287337000,789386815287336960,drama king,cnonuklu,Malatya'da kayısı prensi,Fri Oct 21 08:44:17 +0000 2016,http://pbs.twimg.com/profile_images/1239158428918067201/F9_6Iv7K_normal.jpg,https://pbs.twimg.com/profile_banners/789386815287336960/1585327652,https://t.co/Yl6RyATphW,,540,104,181,540,,false,false,false,false,false,,,
1244197732606185500,1244197732606185473,Sun Mar 29 09:40:30 +0000 2020,"Thank you, too, @Starbucks ♥️ a cup of coffee is all we needed to get through night, working at the hospital. . . 🏥 https://t.co/gDCjGCDNhP","[0,115]",0,0,false,false,en,true,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,59451616,59451616,𝔾𝔼ℕ𝔼𝕍𝕀𝕍𝔼 𝔸ℝ𝔼𝕃𝕃𝔸ℕ𝕆,iamGHEN11,1⃣ 🄶🄾🄳 2️⃣ 🄵🄰🄼🄸🄻🅈 3️⃣🄵🅁🄸🄴🄽🄳🅂,Thu Jul 23 12:54:19 +0000 2009,http://pbs.twimg.com/profile_images/1018700556280500224/Azbz67BW_normal.jpg,https://pbs.twimg.com/profile_banners/59451616/1580352342,https://t.co/XwUXRZJt2Q,"Siesta Key, Florida",35746,299,64,35746,,false,false,false,false,true,,,
1244197703115870200,1244197703115870212,Sun Mar 29 09:40:23 +0000 2020,"RT @hahatsuri: —An IwaOi Filo SocMed Au

—wherein Oikawa forgot  his diary in the Starbucks and Iwaizumi found it.— https://t.co/SIXpf485nA","[0,139]",7,0,false,false,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,1233318196498727000,1233318196498726913,𝐚𝐫𝐰𝐞𝐧🥂,tetsurose,"#KUROO: malaki, matamis, malinamnam, malapot",Fri Feb 28 09:09:17 +0000 2020,http://pbs.twimg.com/profile_images/1244079016098725889/8rjqhNAp_normal.jpg,https://pbs.twimg.com/profile_banners/1233318196498726913/1585373771,,📍chuuya nakahara,2295,196,252,2295,,false,false,false,false,false,,,http://pbs.twimg.com/media/ETzgoGCUwAAcOWs.jpg
1244197637747695600,1244197637747695616,Sun Mar 29 09:40:07 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1477280142,1477280142,Bebe,apienmok,Pink ; yellow,Sun Jun 02 13:22:23 +0000 2013,http://pbs.twimg.com/profile_images/1216886258665811968/Hm4WpKKT_normal.jpg,https://pbs.twimg.com/profile_banners/1477280142/1584978470,,Malaysia,39031,488,405,39031,,false,false,false,false,true,,,
1244197621343776800,1244197621343776770,Sun Mar 29 09:40:03 +0000 2020,#RN #nurse thankyou @Starbucks gensan https://t.co/orNnN4rJWd,"[0,37]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,413668458,413668458,g e o r g i n a,georginaswan08,"rn, kind but not soft
ig: @ilygeorgina",Wed Nov 16 04:01:28 +0000 2011,http://pbs.twimg.com/profile_images/1244198861331038209/IvlHzSca_normal.jpg,https://pbs.twimg.com/profile_banners/413668458/1585328400,,,1221,59,67,1221,,false,false,false,false,false,,,http://pbs.twimg.com/media/EURHIYOUwAAWfyR.jpg
1244197568520863700,1244197568520863745,Sun Mar 29 09:39:51 +0000 2020,"@DrAlexNurse @wokingplants What about communal suburban work hubs all withing a short walk or cycle? Centralised. High speed internet and printing. Staffed. Maintained. Cleaned. Wait, is this Starbucks?","[27,202]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1101032419,1244196205632028672,DrAlexNurse,16922453,16922453,🍀🦒,targetsports,I'd never have seen it if i hadn't believed it,Thu Oct 23 08:03:58 +0000 2008,http://pbs.twimg.com/profile_images/3133945415/70dd43758b6b81224cf32069d862f5aa_normal.jpeg,https://pbs.twimg.com/profile_banners/16922453/1358690449,https://t.co/xbVpmxpji2,People's Republic of Liverpool,10603,919,2333,10603,,false,false,false,false,true,,,
1244197514460291000,1244197514460291072,Sun Mar 29 09:39:38 +0000 2020,"RT @andlikelaura: me: can i get a zoloft please

barista: ma’am this is a starbucks 

me: oh sorry, a venti skinny vanilla zoloft light foa…","[0,140]",122,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,104360132,104360132,Amber Carolan ⚓,ambercarollan,Leaning out for love and I'll lean that way forever.,Wed Jan 13 03:07:08 +0000 2010,http://pbs.twimg.com/profile_images/1194166926978600961/EL1q47Wc_normal.jpg,https://pbs.twimg.com/profile_banners/104360132/1499847622,,"Monterey, CA",36802,270,199,36802,,false,false,false,false,true,,,
1244197459586211800,1244197459586211840,Sun Mar 29 09:39:25 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,602649530,602649530,🌻,elysjfry,,Fri Jun 08 10:35:59 +0000 2012,http://pbs.twimg.com/profile_images/1203716161424125953/_nN2bvkD_normal.jpg,https://pbs.twimg.com/profile_banners/602649530/1563350777,,"Kelang, Selangor",71385,799,465,71385,,false,false,false,false,true,,,
1244197446953001000,1244197446953000960,Sun Mar 29 09:39:22 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1088232636,1088232636,putri,Putrinurdeena,20 🤨,Mon Jan 14 07:00:30 +0000 2013,http://pbs.twimg.com/profile_images/1110486422975242240/fzIzz4jt_normal.jpg,https://pbs.twimg.com/profile_banners/1088232636/1553595570,,"Kuala Lumpur City, Kuala Lumpu",62412,890,289,62412,,false,false,false,false,true,,,
1244197437008269300,1244197437008269313,Sun Mar 29 09:39:19 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,727837352811356200,727837352811356160,syak 🦈,syakirah_kira01,Dip. in sport rec,Wed May 04 12:28:42 +0000 2016,http://pbs.twimg.com/profile_images/1185095611848118272/WqopHWJx_normal.jpg,https://pbs.twimg.com/profile_banners/727837352811356160/1558666771,,,81270,254,662,81270,,false,false,false,false,true,,,
1244197369471778800,1244197369471778816,Sun Mar 29 09:39:03 +0000 2020,@Cbp8Cindy @QueenBeanCoffee Maybe someday Starbucks can learn this art and science.,"[28,83]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1917020496,1244027999932080129,Cbp8Cindy,1121881874413101000,1121881874413101057,Chef Tufaro,ChefTufaro,I am the chef the industry warned you about. The Antithesis Chef with a metal flare! Creator of Chef Anonymous. #blogger #brandambassador #cheflife #fishmonger,Fri Apr 26 21:00:57 +0000 2019,http://pbs.twimg.com/profile_images/1148347013844611072/Le0Wug82_normal.jpg,https://pbs.twimg.com/profile_banners/1121881874413101057/1557953340,https://t.co/BFztrLtDWA,Cloud City,9281,2107,1552,9281,,false,false,false,false,false,,,
1244197348839846000,1244197348839845888,Sun Mar 29 09:38:58 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1122177323418079200,1122177323418079233,𝕵𝖔𝖔𝖔𝖓𝖓𝖓𝖓,ftinafiqah_,ctrl c ctrl v,Sat Apr 27 16:34:57 +0000 2019,http://pbs.twimg.com/profile_images/1241698380339744771/1iFxZPpx_normal.jpg,https://pbs.twimg.com/profile_banners/1122177323418079233/1576654662,,𝓼𝓮𝓼𝓪𝓷𝓰,2334,39,173,2334,,false,false,false,false,false,,,
1244197318997364700,1244197318997364737,Sun Mar 29 09:38:51 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1077638010844270600,1077638010844270592,nissa ｡*ﾟ+,nissafaizall,,Tue Dec 25 18:51:38 +0000 2018,http://pbs.twimg.com/profile_images/1243454933774372866/8X7sPCeP_normal.jpg,https://pbs.twimg.com/profile_banners/1077638010844270592/1584247015,https://t.co/MQ9264BELk,"Paris, France",16084,89,76,16084,,false,false,false,false,false,,,
1244197212231524400,1244197212231524352,Sun Mar 29 09:38:26 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,436565854,436565854,rosie,_ismhnhd,s.,Wed Dec 14 09:23:10 +0000 2011,http://pbs.twimg.com/profile_images/1239712435814019073/nLOoje8O_normal.jpg,https://pbs.twimg.com/profile_banners/436565854/1580402193,,,37865,315,268,37865,,false,false,false,false,false,,,
1244197211644158000,1244197211644157953,Sun Mar 29 09:38:25 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1201142930695549000,1201142930695548928,mal,ikmlpdzl,sorry tak aktif pun. tapi ada je 🌵🌹,Sun Dec 01 14:16:13 +0000 2019,http://pbs.twimg.com/profile_images/1239455815678832640/DybiBaFr_normal.jpg,https://pbs.twimg.com/profile_banners/1201142930695548928/1584344423,,"Besut, Terengganu",877,86,87,877,,false,false,false,false,false,,,
1244197182892277800,1244197182892277761,Sun Mar 29 09:38:19 +0000 2020,@BuzzFeedNews Really Starbucks?! Reckless!!!,"[14,44]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1020058453,1243252122961018880,BuzzFeedNews,341833137,341833137,JGallagher,OctCuspSurprise,"Luv my Skye Terrier, Humanitarian & Feminist. #NVLD #TNR 😻 #Resistance #BlackLivesMatter #KeepFamiliesTogether #NoWaterNoLife",Mon Jul 25 01:30:37 +0000 2011,http://pbs.twimg.com/profile_images/1185794342457434112/N8UciiW5_normal.jpg,https://pbs.twimg.com/profile_banners/341833137/1584725301,,"Wisconsin, USA",9082,791,2016,9082,,false,false,false,false,false,,,
1244197168199553000,1244197168199553025,Sun Mar 29 09:38:15 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,909037434771357700,909037434771357696,heyyooo,izzahzulkafli,I love me💋,Sat Sep 16 12:53:08 +0000 2017,http://pbs.twimg.com/profile_images/1241350756294217728/nr29XPJx_normal.jpg,https://pbs.twimg.com/profile_banners/909037434771357696/1576817549,,"Perak, Malaysia",4776,283,190,4776,,false,false,false,false,false,,,
1244197023957397500,1244197023957397506,Sun Mar 29 09:37:41 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1238968336639078400,1238968336639078400,allyaaeeshn,allyaaeeshn,whatever bye,Sat Mar 14 23:21:00 +0000 2020,http://pbs.twimg.com/profile_images/1240326934883495936/tSORwA99_normal.jpg,https://pbs.twimg.com/profile_banners/1238968336639078400/1584551996,,,1227,136,181,1227,,false,false,false,false,false,,,
1244196980001210400,1244196980001210370,Sun Mar 29 09:37:30 +0000 2020,"RT @YourDrugStoreCA: Honestly, idgaf about free coffee from @Starbucks. I just want the world to acknowledge that fact that pharmacists are…","[0,140]",3,0,false,false,en,false,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,470468778,470468778,William  Cox,CoxRxman,Pats fan,Sat Jan 21 20:02:51 +0000 2012,http://pbs.twimg.com/profile_images/2386667986/IMG00021-20100101-0014_normal.jpg,,,,1480,61,200,1480,,false,false,false,false,true,,,
1244196955523125200,1244196955523125248,Sun Mar 29 09:37:24 +0000 2020,RT @CandyHunting: Starbucks' spring menu is out now! Pictured here is the new nitro cold brew with salted honey cold foam and toasted honey…,"[0,140]",2,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,399218953,399218953,Marilyn Brauer,MarilynBrauer,,Thu Oct 27 05:14:37 +0000 2011,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,6986,140,1756,6986,,false,false,false,false,false,,,
1244196922803409000,1244196922803408896,Sun Mar 29 09:37:17 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1109431132586565600,1109431132586565632,nuwryn,nrrnnnnnangel,bc i'm a baby 👼,Sat Mar 23 12:26:09 +0000 2019,http://pbs.twimg.com/profile_images/1236531322216050688/lczmqTuK_normal.jpg,https://pbs.twimg.com/profile_banners/1109431132586565632/1578703456,https://t.co/D5KLQVBULK,Nicaragua,56556,579,304,56556,,false,false,false,false,false,,,
1244196859305848800,1244196859305848832,Sun Mar 29 09:37:01 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,336517332,336517332,∞,Marshaa_M,just like the moon ; incomplete somedays,Sat Jul 16 12:40:40 +0000 2011,http://pbs.twimg.com/profile_images/1235755149898833922/RPeNyf6q_normal.jpg,https://pbs.twimg.com/profile_banners/336517332/1579574815,https://t.co/SVz7xpAzIB,land below the wind,36825,925,384,36825,,false,false,false,false,true,,,
1244196710433218600,1244196710433218561,Sun Mar 29 09:36:26 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,999818042572853200,999818042572853248,dy,nfradiah,ailurophobia,Fri May 25 01:02:51 +0000 2018,http://pbs.twimg.com/profile_images/1239164040271630336/ZkVoI39S_normal.jpg,https://pbs.twimg.com/profile_banners/999818042572853248/1563888766,,,17494,327,304,17494,,false,false,false,false,true,,,
1244196654196109300,1244196654196109314,Sun Mar 29 09:36:13 +0000 2020,RT @BASEDJESUS: Hate when starbucks spells my name wrong smh 😒 https://t.co/XfdAy6a9xO,"[0,86]",333,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1714508226,1714508226,David,DavidBoillat,P.U.P All Glory 2 God #RIPSean,Sat Aug 31 04:20:59 +0000 2013,http://pbs.twimg.com/profile_images/1228194566164996096/G82_4tSr_normal.jpg,https://pbs.twimg.com/profile_banners/1714508226/1569532363,https://t.co/8vLabfDjpk,"Michigan, USA",10151,741,837,10151,,false,false,false,false,true,,,http://pbs.twimg.com/media/EUPlcONWkAETGwa.jpg
1244196650538557400,1244196650538557441,Sun Mar 29 09:36:12 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1099273150209056800,1099273150209056769,everything,aisyahkbay,who s that,Sat Feb 23 11:41:57 +0000 2019,http://pbs.twimg.com/profile_images/1241766761566859264/fqg9FAb7_normal.jpg,https://pbs.twimg.com/profile_banners/1099273150209056769/1584383604,,,11891,109,122,11891,,false,false,false,false,false,,,
